Time,Model_1,Model_2,Model_3
91.0,2552.1068421879168,16514.492606003307,1851.8626149914003
91.10000000000001,2552.1047098506447,16514.48185753286,1851.8633738413141
91.2,2552.0805140819607,16514.49668096573,1851.8827374775187
91.30000000000001,2552.0959869183926,16514.504142794758,1851.8801595067316
91.4,2552.1024810072786,16514.50921520629,1851.8580122782994
91.5,2552.076051415727,16514.51509015373,1851.8580295431016
91.60000000000001,2552.0090442421333,16514.529273767697,1851.8699679981219
91.7,2552.033821730341,16514.536424659775,1851.8832994079833
91.80000000000001,2552.0719287269585,16514.522642083262,1851.872994828618
91.9,2552.1121244375804,16514.52304959725,1851.883274320808
92.0,2552.1165411893912,16514.517911207324,1851.8875268045363
92.10000000000001,2552.1130423927934,16514.552042286145,1851.88898916894
92.2,2552.118985529627,16514.536339085415,1851.8790693644473
92.30000000000001,2552.115146311899,16514.524945479665,1851.8817646159446
92.4,2552.1087573609757,16514.52131273382,1851.8870776114709
92.5,2552.10862119307,16514.520599059793,1851.886853421427
92.60000000000001,2552.1171413215748,16514.529114176516,1851.8992341303065
92.7,2552.1071257508247,16514.52353971774,1851.8968474403648
92.80000000000001,2552.1035336167997,16514.52797069609,1851.8972341916347
92.9,2552.1112224905723,16514.515398080435,1851.8795291510733
93.0,2552.114689817029,16514.503120936162,1851.8643210810508
93.10000000000001,2552.1160039726897,16514.500782092,1851.8606840911668
93.2,2552.116875243422,16514.500420620057,1851.8593996588534
93.30000000000001,2552.1210764416637,16514.493882459872,1851.8476650753178
93.4,2552.1165056771783,16514.499745256857,1851.8595398419927
93.5,2552.115866735283,16514.500450686246,1851.861095151946
93.60000000000001,2552.108425479092,16514.49753951957,1851.8685232399093
93.7,2552.111057877431,16514.499785354386,1851.8670214456504
93.80000000000001,2552.1168458118254,16514.51196390845,1851.8700728034269
93.9,2552.114359579458,16514.499676509477,1851.8626218794486
94.0,2552.1150277822867,16514.512482859813,1851.873174925428
94.10000000000001,2552.1153339884186,16514.506918716437,1851.8681088533394
94.2,2552.1129118074277,16514.520488693513,1851.883169261205
94.30000000000001,2552.115602950393,16514.512811063178,1851.8733057473635
94.4,2552.118211922866,16514.507122076837,1851.865076808584
94.5,2552.123189633901,16514.49420042022,1851.8468170637984
94.60000000000001,2552.1201279941097,16514.50160449963,1851.8578265015096
94.7,2552.1236662517344,16514.49799301671,1851.8498092809052
94.80000000000001,2552.1142049522728,16514.502386307897,1851.857279371448
94.9,2552.113950119172,16514.502169700307,1851.857331690483
95.0,2552.116050629662,16514.505270670994,1851.8583568312454
95.10000000000001,2552.115704305377,16514.500504927142,1851.8547231687016
95.2,2552.1152057783484,16514.48578428501,1851.842097568369
95.30000000000001,2552.10480606525,16514.486003430164,1851.8275089323454
95.4,2552.1251317431156,16514.477293208813,1851.8271319217533
95.5,2552.1254856437345,16514.468745396614,1851.8185468011834
95.60000000000001,2552.1252042840183,16514.47491816256,1851.8256267745162
95.7,2552.1254757160596,16514.469734202503,1851.820028829321
95.80000000000001,2552.121488162701,16514.478247357572,1851.814603920266
95.9,2552.143424294465,16514.503171709366,1851.8042811935825
96.0,2552.1392407397716,16514.49517356359,1851.8079801318368
96.10000000000001,2552.138663240798,16514.493203636277,1851.8086727234402
96.2,2552.1517057614797,16514.490282734674,1851.822813095142
96.30000000000001,2552.127180076429,16514.471975605946,1851.8212005547757
96.4,2552.127003848286,16514.471763635753,1851.8212268680759
96.5,2552.1268653068396,16514.472291320068,1851.8220577787686
96.60000000000001,2552.1276850261656,16514.458314678996,1851.8055887759765
96.7,2552.1276033543927,16514.457330448357,1851.8046552490275
96.80000000000001,2552.1292372545736,16514.451598718257,1851.795137588829
96.9,2552.129119813323,16514.451177810042,1851.7948501195826
97.0,2552.129140022056,16514.450739133135,1851.7942958065503
97.10000000000001,2552.1305053750266,16514.44958956763,1851.7907410994198
97.2,2552.131336089212,16514.4496187698,1851.7896001647514
97.30000000000001,2552.129905017169,16514.429691813682,1851.8051662139274
97.4,2552.1298283055958,16514.429584981357,1851.8049904647278
97.5,2552.129918534018,16514.429582684366,1851.8059270430554
97.60000000000001,2552.1299183845254,16514.430192913856,1851.8048574151142
97.7,2552.129874492699,16514.429874055637,1851.804458576244
97.80000000000001,2552.134095522664,16514.421990711235,1851.819194778069
97.9,2552.130750252706,16514.422319904286,1851.8277283210523
98.0,2552.1311285536563,16514.441930198343,1851.780949768967
98.10000000000001,2552.130380921827,16514.44634465707,1851.790712636592
98.2,2552.1304474074964,16514.44585809092,1851.789795875707
98.30000000000001,2552.1302322398383,16514.446535882413,1851.7914229194844
98.4,2552.1307365756893,16514.445468649545,1851.7885798016096
98.5,2552.1309587279084,16514.445331414037,1851.7878798277754
98.60000000000001,2552.1315001184835,16514.44596487249,1851.7878425689134
98.7,2552.131439143971,16514.445705674178,1851.7875553810482
98.80000000000001,2552.1312366900856,16514.443214437255,1851.7838715804376
98.9,2552.1312150897998,16514.44473532349,1851.7865480523978
99.0,2552.131162697271,16514.445255750405,1851.7876243360947
99.10000000000001,2552.131123311298,16514.445319113784,1851.7879619946843
99.2,2552.1311086923392,16514.44514563789,1851.7878819373411
99.30000000000001,2552.130700809813,16514.44720794074,1851.7918783391221
99.4,2552.130774270363,16514.446716957184,1851.791136052879
99.5,2552.130700481703,16514.446867473624,1851.7915437713214
99.60000000000001,2552.1302002089756,16514.447930737064,1851.7938694771638
99.7,2552.1297171487436,16514.448401121153,1851.7952121716107
99.80000000000001,2552.129807927822,16514.448456975875,1851.7951751067196
99.9,2552.1294839240727,16514.44752398925,1851.7941882392142
