time                   ,dt                   ,Center (x-axis) ,Center (y-axis) ,box width ,box height ,center_y_corrected ,mean_y
  95.46793309994973    ,0.0623935            ,      383.90552 ,      324.61383 ,44.34247  , 44.862213 ,5.9635014          ,   
  95.53270750003867    ,0.0647744            ,      384.48486 ,      329.92474 ,44.291016 , 45.23239  ,0.6525914          ,   
  95.59417370008305    ,0.0614662            ,      384.65915 ,      335.12988 ,44.14331  , 45.075134 ,-4.5525486         ,   
  95.6546436           ,0.0604699            ,      384.9624  ,      339.6772  ,44.399597 , 45.17691  ,-9.0998686         ,   
  95.72053769999184    ,0.0658941            ,      385.00854 ,      341.58243 ,44.4859   , 44.082275 ,-11.0050986        ,   
  95.78355890000239    ,0.0630212            ,      385.0211  ,      341.36444 ,44.436523 , 44.11026  ,-10.7871086        ,   
  95.84082809998654    ,0.057269199984148145 ,      384.82642 ,      338.52734 ,44.288574 , 44.292236 ,-7.9500086         ,   
  95.89193359995261    ,0.051105499966070056 ,      384.63043 ,      333.56335 ,44.615326 , 44.168518 ,-2.9860186         ,   
  95.95312290010042    ,0.0611893            ,      384.34735 ,      328.46893 ,44.349518 , 44.43106  ,2.1084014          ,   
  96.01933209993877    ,0.0662092            ,      383.9934  ,      323.44382 ,44.410217 , 44.081665 ,7.1335114          ,   
  96.07922980003059    ,0.059897700091823936 ,      383.61316 ,      320.3369  ,44.32495  , 44.027527 ,10.2404314         ,   
  96.14635060005821    ,0.0671208            ,      383.20605 ,      319.9332  ,44.2547   , 44.25354  ,10.6441314         ,   
  96.20692109991796    ,0.0605705            ,      382.77686 ,      321.3564  ,44.35382  , 44.697266 ,9.2209314          ,   
  96.26843150006607    ,0.0615104            ,      382.1483  ,      325.58185 ,44.362793 , 44.905914 ,4.9954814          ,   
  96.33205460011959    ,0.0636231            ,      381.8203  ,      331.123   ,44.36621  , 44.25235  ,-0.5456686         ,   
  96.389283            ,0.0572284            ,      381.06653 ,      336.1914  ,44.15503  , 44.70294  ,-5.6140686         ,   
  96.44039859995246    ,0.0511156            ,      380.77164 ,      340.713   ,44.015137 , 44.10016  ,-10.1356686        ,   
  96.50079019996338    ,0.0603916            ,      380.23486 ,      341.68848 ,43.71924  , 43.8255   ,-11.1111486        ,   
  96.56603490002453    ,0.0652447            ,      379.93488 ,      341.17035 ,43.61905  , 43.731354 ,-10.5930186        ,   
  96.62825249996968    ,0.062217599945142865 ,      379.45694 ,      337.0594  ,43.487305 , 43.543793 ,-6.4820686         ,   
  96.69351039989851    ,0.0652579            ,      379.0584  ,      331.88284 ,43.41098  , 43.873047 ,-1.3055086         ,   
  96.75371600012295    ,0.0602056            ,      378.95776 ,      326.84796 ,43.979004 , 43.697174 ,3.7293714          ,   
  96.81829040008597    ,0.0645744            ,      378.73676 ,      322.33618 ,43.333344 , 43.822754 ,8.2411514          ,   
  96.88308300008066    ,0.0647926            ,      378.6006  ,      320.2172  ,43.29492  , 43.902832 ,10.3601314         ,   
  96.94755270006135    ,0.0644697            ,      378.57983 ,      320.24817 ,43.26709  , 44.034485 ,10.3291614         ,   
  97.00691709993407    ,0.0593644            ,      378.62238 ,      322.2801  ,43.341644 , 44.41519  ,8.2972314          ,   
  97.07283399999142    ,0.0659169            ,      378.64032 ,      326.7461  ,43.88687  , 44.630432 ,3.8312314          ,   
  97.13827190012671    ,0.0654379            ,      378.74673 ,      331.9837  ,43.22412  , 44.696625 ,-1.4063686         ,   
  97.20132620004006    ,0.0630543            ,      379.0937  ,      337.0487  ,43.854095 , 44.274902 ,-6.4713686         ,   
  97.26207019994035    ,0.060744             ,      379.3335  ,      341.07904 ,43.371887 , 44.266205 ,-10.5017086        ,   
  97.32305629993789    ,0.0609861            ,      379.58606 ,      341.74567 ,43.46881  , 43.686615 ,-11.1683386        ,   
  97.38768539996818    ,0.0646291            ,      380.15826 ,      340.41913 ,43.750153 , 43.891266 ,-9.8417986         ,   
  97.45123669994064    ,0.0635513            ,      380.4295  ,      336.02478 ,43.77188  , 43.87451  ,-5.4474486         ,   
  97.51470710011199    ,0.0634704            ,      381.00085 ,      331.02716 ,44.118896 , 43.769928 ,-0.4498286         ,   
  97.57612819992937    ,0.0614211            ,      381.479   ,      325.75348 ,44.026184 , 43.804596 ,4.8238514          ,   
  97.64086319995113    ,0.064735             ,      382.07477 ,      321.5589  ,44.587555 , 43.959625 ,9.0184314          ,   
  97.70097250002436    ,0.0601093            ,      382.6037  ,      320.08423 ,44.266754 , 44.054718 ,10.4931014         ,   
  97.76669530011714    ,0.0657228            ,      383.11743 ,      320.354   ,44.251465 , 44.11963  ,10.2233314         ,   
  97.82817939994857    ,0.061484099831432104 ,      383.44806 ,      323.3531  ,44.60733  , 44.8024   ,7.2242314          ,   
  97.89213069994003    ,0.0639513            ,      384.0595  ,      328.4278  ,44.437347 , 45.244965 ,2.1495314          ,   
  97.95220559998415    ,0.0600749            ,      384.4682  ,      333.5743  ,44.380524 , 45.028137 ,-2.9969686         ,   
  98.01966640003957    ,0.0674608            ,      384.7317  ,      338.50565 ,44.325134 , 44.95996  ,-7.9283186         ,   
  98.08135719993152    ,0.0616908            ,      384.9765  ,      341.32172 ,44.582123 , 44.267883 ,-10.7443886        ,   
  98.14472689991817    ,0.0633697            ,      384.99628 ,      341.52985 ,44.42514  , 44.07852  ,-10.9525186        ,   
  98.20837190002203    ,0.063645             ,      385.0464  ,      339.36346 ,44.222473 , 44.464447 ,-8.7861286         ,   
  98.27019640011713    ,0.0618245            ,      384.83282 ,      335.0534  ,44.197357 , 44.33139  ,-4.4760686         ,   
  98.33248390001245    ,0.0622875            ,      384.79755 ,      329.90958 ,44.25644  , 44.725586 ,0.6677514          ,   
  98.39663799991831    ,0.0641541            ,      384.4148  ,      324.64197 ,44.23712  , 44.263184 ,5.9353614          ,   
  98.4587929           ,0.0621549            ,      384.01337 ,      320.88824 ,44.45694  , 43.997955 ,9.6890914          ,   
  98.52295670006424    ,0.0641638            ,      383.64005 ,      319.8696  ,44.43701  , 44.408936 ,10.7077314         ,   
  98.58578859991394    ,0.0628319            ,      383.26196 ,      320.82892 ,44.27777  , 44.466858 ,9.7484114          ,   
  98.6433491           ,0.0575605            ,      382.67316 ,      324.5465  ,44.553375 , 45.042053 ,6.0308314          ,   
  98.69307649997063    ,0.0497274            ,      382.41315 ,      330.0788  ,44.270172 , 44.907196 ,0.4985314          ,   
  98.75677670002915    ,0.0637002            ,      381.65686 ,      334.91168 ,44.686523 , 45.036713 ,-4.3343486         ,   
  98.82090619998053    ,0.0641295            ,      381.43985 ,      339.29587 ,44.64746  , 45.156982 ,-8.7185386         ,   
  98.88459910009988    ,0.0636929            ,      380.79355 ,      341.5684  ,44.04541  , 43.891113 ,-10.9910686        ,   
  98.94993230002001    ,0.0653332            ,      380.3165  ,      341.38153 ,43.793945 , 43.773346 ,-10.8041986        ,   
  99.00665270001628    ,0.0567204            ,      380.21884 ,      338.1057  ,43.93506  , 44.317688 ,-7.5283686         ,   
  99.06985180010088    ,0.0631991            ,      379.5948  ,      333.46527 ,43.671234 , 43.950836 ,-2.8879386         ,   
  99.13632140005939    ,0.0664696            ,      379.39334 ,      328.72974 ,43.908447 , 43.52588  ,1.8475914          ,   
  99.19937829999253    ,0.0630569            ,      379.00836 ,      323.60034 ,43.346527 , 43.77957  ,6.9769914          ,   
  99.26069470006041    ,0.0613164            ,      378.8664  ,      320.56995 ,43.308258 , 43.8183   ,10.0073814         ,   
  99.32542710006237    ,0.0647324            ,      378.7382  ,      320.19604 ,43.31006  , 44.095154 ,10.3812914         ,   
  99.38792410003953    ,0.062497             ,      378.66412 ,      321.3817  ,43.3248   , 44.389587 ,9.1956314          ,   
  99.44944190001115    ,0.0615178            ,      378.61353 ,      325.44867 ,43.352234 , 44.271576 ,5.1286614          ,   
  99.50940479990095    ,0.0599629            ,      378.62735 ,      331.09128 ,43.28369  , 44.259277 ,-0.5139486         ,   
  99.56135100009851    ,0.051946200197562575 ,      378.73907 ,      335.7682  ,43.17148  , 44.277527 ,-5.1908686         ,   
  99.62133220001124    ,0.0599812            ,      378.95074 ,      340.0454  ,43.326996 , 44.433167 ,-9.4680686         ,   
  99.687203            ,0.0658708            ,      379.18677 ,      341.64047 ,43.327698 , 43.78174  ,-11.0631386        ,   
  99.74885779991746    ,0.0616548            ,      379.69577 ,      340.88556 ,43.3938   , 43.76596  ,-10.3082286        ,   
  99.80964390002191    ,0.0607861            ,      379.97653 ,      337.04443 ,43.582764 , 43.443207 ,-6.4670986         ,   
  99.87739649997093    ,0.0677526            ,      380.32904 ,      332.01163 ,43.576813 , 43.66577  ,-1.4342986         ,   
  99.93736979993992    ,0.0599733            ,      380.97437 ,      327.19696 ,44.388184 , 44.097015 ,3.3803714          ,   
 100.00308699999005    ,0.0657172            ,      381.3375  ,      322.58902 ,44.42871  , 44.12451  ,7.9883114          ,   
 100.06591990008019    ,0.0628329            ,      382.0825  ,      320.27448 ,44.39258  , 43.905426 ,10.3028514         ,   
 100.12761349999346    ,0.0616936            ,      382.62946 ,      320.25787 ,44.301605 , 44.093597 ,10.3194614         ,   
 100.18791209999472    ,0.0602986            ,      382.96045 ,      322.28253 ,44.489197 , 44.62509  ,8.2948014          ,   
 100.25220740004443    ,0.0642953            ,      383.5465  ,      326.96826 ,44.15277  , 45.227875 ,3.6090714          ,   
 100.31362670008093    ,0.061419300036504865 ,      383.94043 ,      332.04858 ,44.37616  , 44.782043 ,-1.4712486         ,   
 100.37845869990997    ,0.064832             ,      384.2718  ,      337.14105 ,44.16031  , 44.965424 ,-6.5637186         ,   
 100.44110619998537    ,0.0626475            ,      384.67993 ,      340.73584 ,44.18506  , 44.900543 ,-10.1585086        ,   
 100.50628899992444    ,0.0651828            ,      384.79565 ,      341.57922 ,44.53302  , 44.07367  ,-11.0018886        ,   
 100.56841309997253    ,0.0621241            ,      384.97842 ,      340.19263 ,44.324707 , 44.559113 ,-9.6152986         ,   
 100.63463090010919    ,0.0662178            ,      384.8216  ,      335.99463 ,44.06656  , 44.162567 ,-5.4172986         ,   
 100.69579420005903    ,0.0611633            ,      384.67712 ,      331.0096  ,44.580505 , 43.889282 ,-0.4322686         ,   
 100.75450529996306    ,0.0587111            ,      384.56195 ,      325.741   ,44.115387 , 43.927002 ,4.8363314          ,   
 100.81565380003303    ,0.0611485            ,      384.2143  ,      321.64362 ,44.440277 , 43.93393  ,8.9337114          ,   
 100.87850710004568    ,0.0628533            ,      383.97598 ,      320.02417 ,44.495605 , 44.14868  ,10.5531614         ,   
 100.94400139991194    ,0.0654943            ,      383.71478 ,      320.36356 ,44.275543 , 44.217407 ,10.2137714         ,   
 101.00659150001593    ,0.0625901            ,      383.20966 ,      323.41284 ,44.664886 , 44.735077 ,7.1644914          ,   
 101.06680350005627    ,0.060212             ,      382.98553 ,      328.3001  ,44.269684 , 45.238464 ,2.2772314          ,   
 101.13094640010968    ,0.0641429            ,      382.3361  ,      333.3457  ,44.789795 , 45.017395 ,-2.7683686         ,   
 101.1957948000636     ,0.0648484            ,      382.08496 ,      337.99054 ,44.483887 , 45.00882  ,-7.4132086         ,   
 101.2567322999239     ,0.060937499860301614 ,      381.54108 ,      341.18854 ,44.34604  , 44.22464  ,-10.6112086        ,   
 101.3190053999424     ,0.0622731            ,      381.09937 ,      341.49716 ,44.107727 , 43.878235 ,-10.9198286        ,   
 101.37972000008449    ,0.0607146            ,      380.83417 ,      339.1518  ,43.713226 , 44.296295 ,-8.5744686         ,   
 101.42946349992417    ,0.0497435            ,      380.14688 ,      334.84467 ,43.856934 , 43.895844 ,-4.2673386         ,   
 101.49475899990648    ,0.0652955            ,      379.95328 ,      330.23743 ,43.65869  , 43.819824 ,0.3399014          ,   
 101.55519420001656    ,0.0604352            ,      379.47092 ,      324.86176 ,43.55713  , 43.75769  ,5.7155714          ,   
 101.61970199993812    ,0.0645078            ,      379.14917 ,      320.94153 ,43.445618 , 43.93216  ,9.6358014          ,   
 101.6808285000734     ,0.0611265            ,      378.96143 ,      320.1949  ,43.444336 , 44.02841  ,10.3824314         ,   
 101.74450289993547    ,0.0636744            ,      378.78308 ,      320.9136  ,43.296204 , 44.23828  ,9.6637314          ,   
 101.80819100001827    ,0.0636881            ,      378.6622  ,      324.32367 ,43.21045  , 44.46109  ,6.2536614          ,   
 101.86923509999178    ,0.061044099973514676 ,      378.74738 ,      329.9345  ,43.187164 , 44.56064  ,0.6428314          ,   
 101.93348959996365    ,0.0642545            ,      378.6303  ,      334.49536 ,43.156586 , 44.30374  ,-3.9180286         ,   
 101.99699730006978    ,0.0635077            ,      378.77496 ,      338.71924 ,43.783356 , 44.65738  ,-8.1419086         ,   
 102.06124079995789    ,0.0642435            ,      378.8938  ,      341.42322 ,43.164795 , 43.921448 ,-10.8458886        ,   
 102.12313239998184    ,0.0618916            ,      379.16663 ,      341.18457 ,43.270447 , 43.906555 ,-10.6072386        ,   
 102.1870929999277     ,0.0639606            ,      379.50775 ,      337.85626 ,43.80728  , 43.874176 ,-7.2789286         ,   
 102.24616350000724    ,0.0590705            ,      379.69617 ,      333.48312 ,43.530457 , 43.59375  ,-2.9057886         ,   
 102.30581809999421    ,0.059654599986970425 ,      380.2713  ,      328.8129  ,43.992523 , 43.671753 ,1.7644314          ,   
 102.35622390010394    ,0.0504058            ,      380.66803 ,      323.7943  ,44.176605 , 43.90265  ,6.7830314          ,   
 102.41588960005902    ,0.0596657            ,      381.26343 ,      320.5539  ,44.172363 , 43.879486 ,10.0234314         ,   
 102.47893240000121    ,0.0630428            ,      381.8687  ,      320.21356 ,44.280365 , 43.89218  ,10.3637714         ,   
 102.54305320000276    ,0.0641208            ,      382.36215 ,      321.5348  ,44.466797 , 44.619415 ,9.0425314          ,   
 102.60452950000763    ,0.0614763            ,      382.76758 ,      325.60895 ,44.333496 , 44.734955 ,4.9683814          ,   
 102.66615259996615    ,0.0616231            ,      383.33612 ,      330.9265  ,44.257904 , 44.27832  ,-0.3491686         ,   
 102.72824120009318    ,0.0620886            ,      383.66742 ,      335.8833  ,44.403473 , 44.76007  ,-5.3059686         ,   
 102.7917921000626     ,0.0635509            ,      384.2774  ,      339.92316 ,44.37271  , 44.990387 ,-9.3458286         ,   
 102.8514038999565     ,0.0596118            ,      384.42325 ,      341.46866 ,44.635742 , 44.07617  ,-10.8913286        ,   
 102.91769760008901    ,0.0662937            ,      384.8064  ,      340.6192  ,44.276672 , 44.659515 ,-10.0418686        ,   
 102.97875549993478    ,0.0610579            ,      384.64453 ,      337.0528  ,44.371643 , 44.21991  ,-6.4754686         ,   
 103.03685780009255    ,0.058102300157770514 ,      384.70337 ,      332.15668 ,44.724854 , 43.95395  ,-1.5793486         ,   
 103.09090640000068    ,0.0540486            ,      384.56705 ,      327.38205 ,44.288086 , 44.227295 ,3.1952814          ,   
 103.1509050000459     ,0.059998600045219064 ,      384.53845 ,      322.85913 ,44.50055  , 44.18695  ,7.7182014          ,   
 103.21267369994894    ,0.061768699903041124 ,      384.25928 ,      320.2386  ,44.49298  , 44.049225 ,10.3387314         ,   
 103.27578149992041    ,0.0631078            ,      384.01276 ,      320.16296 ,44.487457 , 44.216034 ,10.4143714         ,   
 103.33595460001379    ,0.0601731            ,      383.70514 ,      322.49994 ,43.77945  , 44.579193 ,8.0773914          ,   
 103.3999570000451     ,0.0640024            ,      383.544   ,      326.90088 ,44.16098  , 45.160492 ,3.6764514          ,   
 103.45874130004086    ,0.0587843            ,      383.14963 ,      331.85687 ,44.315918 , 44.825287 ,-1.2795386         ,   
 103.5224039000459     ,0.0636626            ,      382.4157  ,      336.96118 ,43.417145 , 44.41284  ,-6.3838486         ,   
 103.58476469991729    ,0.0623608            ,      382.40497 ,      340.6004  ,44.08432  , 44.692963 ,-10.0230686        ,   
 103.64525649999268    ,0.060491800075396895 ,      381.91547 ,      341.48956 ,44.24887  , 43.92227  ,-10.9122286        ,   
 103.71085419994779    ,0.0655977            ,      381.5324  ,      340.08557 ,44.289215 , 44.290466 ,-9.5082386         ,   
 103.77309320005588    ,0.062239             ,      380.7605  ,      335.9591  ,43.998535 , 44.050964 ,-5.3817686         ,   
 103.83609359990805    ,0.0630004            ,      380.42993 ,      331.07568 ,43.828186 , 43.79947  ,-0.4983486         ,   
 103.89910940011032    ,0.0630158            ,      380.00854 ,      326.06244 ,43.720947 , 43.663727 ,4.5148914          ,   
 103.96426509995945    ,0.0651557            ,      379.5652  ,      321.79645 ,43.564636 , 43.760345 ,8.7808814          ,   
 104.02957900008187    ,0.0653139            ,      379.27597 ,      320.3225  ,43.497803 , 43.846252 ,10.2548314         ,   
 104.08862840011716    ,0.0590494            ,      378.97638 ,      320.60562 ,43.267426 , 44.039062 ,9.9717114          ,   
 104.14888929994777    ,0.0602609            ,      378.7361  ,      323.40588 ,43.353027 , 44.356995 ,7.1714514          ,   
 104.21089749992825    ,0.0620082            ,      378.64325 ,      327.9154  ,43.802094 , 44.99164  ,2.6619314          ,   
 104.27335190004669    ,0.0624544            ,      378.4519  ,      332.9607  ,43.30078  , 44.69165  ,-2.3833686         ,   
 104.33651380008087    ,0.0631619            ,      378.44977 ,      337.45425 ,43.729828 , 44.30127  ,-6.8769186         ,   
 104.39952340000309    ,0.0630096            ,      378.6123  ,      340.95377 ,43.039246 , 44.072266 ,-10.3764386        ,   
 104.46277250000276    ,0.0632491            ,      378.72034 ,      341.30795 ,43.077637 , 43.92981  ,-10.7306186        ,   
 104.5259750999976     ,0.0632026            ,      379.01837 ,      338.90115 ,43.780426 , 44.07788  ,-8.3238186         ,   
 104.59054040000774    ,0.0645653            ,      379.19165 ,      334.76056 ,43.381165 , 43.56888  ,-4.1832286         ,   
 104.65048409998417    ,0.0599437            ,      379.75455 ,      330.3524  ,43.48242  , 43.662354 ,0.2249314          ,   
 104.71169520006515    ,0.0612111            ,      380.07495 ,      325.01285 ,43.77948  , 43.869385 ,5.5644814          ,   
 104.7756473000627     ,0.0639521            ,      380.53168 ,      321.26337 ,43.897797 , 43.93741  ,9.3139614          ,   
 104.83838020008989    ,0.0627329            ,      381.04535 ,      320.21674 ,44.219574 , 43.850006 ,10.3605914         ,   
 104.90374150010757    ,0.0653613            ,      381.7307  ,      320.9661  ,44.514343 , 44.49341  ,9.6112314          ,   
 104.96409410005435    ,0.0603526            ,      382.1382  ,      324.59918 ,44.538574 , 44.79776  ,5.9781514          ,   
 105.02773410012014    ,0.06364              ,      382.89105 ,      329.86746 ,44.20224  , 45.11255  ,0.7098714          ,   
 105.09023989993148    ,0.0625058            ,      383.19122 ,      334.57724 ,44.613434 , 44.916016 ,-3.9999086         ,   
 105.15173600008711    ,0.0614961            ,      383.86642 ,      338.91418 ,44.38501  , 44.9942   ,-8.3368486         ,   
 105.20269579999149    ,0.0509598            ,      384.11578 ,      341.3222  ,44.570465 , 44.102142 ,-10.7448686        ,   
 105.26850940007716    ,0.0658136            ,      384.44928 ,      341.16064 ,44.588226 , 44.120667 ,-10.5833086        ,   
 105.32601720001549    ,0.057507799938321114 ,      384.6152  ,      338.28363 ,44.28784  , 44.190247 ,-7.7062986         ,   
 105.38588969991542    ,0.0598725            ,      384.6621  ,      333.61548 ,44.36017  , 43.926117 ,-3.0381486         ,   
 105.45179710001685    ,0.0659074            ,      384.73544 ,      328.80768 ,44.3584   , 44.444977 ,1.7696514          ,   
 105.51505389995873    ,0.0632568            ,      384.70807 ,      323.94476 ,44.312164 , 44.261597 ,6.6325714          ,   
 105.58145810011774    ,0.0664042            ,      384.50244 ,      320.54736 ,44.527832 , 44.19037  ,10.0299714         ,   
 105.64364739996381    ,0.062189299846068025 ,      384.34747 ,      320.08356 ,44.536774 , 44.25644  ,10.4937714         ,   
 105.69908900000155    ,0.0554416            ,      384.1894  ,      321.5512  ,44.425385 , 44.654846 ,9.0261314          ,   
 105.76122980006039    ,0.062140800058841705 ,      383.94907 ,      325.46466 ,44.18994  , 44.852936 ,5.1126714          ,   
 105.82370800012723    ,0.0624782            ,      383.67618 ,      330.84247 ,44.41455  , 44.327972 ,-0.2651386         ,   
 105.8852155           ,0.061507499776780605 ,      383.24374 ,      335.8482  ,44.322754 , 44.756256 ,-5.2708686         ,   
 105.93871699995361    ,0.053501500049605966 ,      383.02347 ,      339.7694  ,44.051514 , 45.070984 ,-9.1920686         ,   
 106.0015273001045     ,0.0628103            ,      382.58344 ,      341.43958 ,44.237152 , 43.99237  ,-10.8622486        ,   
 106.06155119999312    ,0.0600239            ,      382.1108  ,      340.72836 ,44.140625 , 44.16809  ,-10.1510286        ,   
 106.12568500009365    ,0.0641338            ,      381.19788 ,      336.98425 ,43.686462 , 43.86841  ,-6.4069186         ,   
 106.18709490005858    ,0.0614099            ,      380.873   ,      332.15125 ,44.03238  , 43.746155 ,-1.5739186         ,   
 106.24930420005694    ,0.0622093            ,      380.52197 ,      327.3954  ,44.201355 , 44.105164 ,3.1819314          ,   
 106.3126582999248     ,0.0633541            ,      379.93585 ,      323.15875 ,43.74771  , 43.941742 ,7.4185814          ,   
 106.37356430012733    ,0.060906             ,      379.64673 ,      320.42444 ,43.571472 , 43.834778 ,10.1528914         ,   
 106.4348838001024     ,0.0613195            ,      379.08984 ,      320.43817 ,43.513    , 43.93155  ,10.1391614         ,   
 106.49887840007432    ,0.0639946            ,      378.85083 ,      322.48404 ,43.359863 , 44.519287 ,8.0932914          ,   
 106.56429930008017    ,0.0654209            ,      378.63385 ,      326.71832 ,43.85733  , 44.60904  ,3.8590114          ,   
 106.62273510009982    ,0.0584358            ,      378.45514 ,      331.72327 ,43.089996 , 44.505676 ,-1.1459386         ,   
 106.68606099998578    ,0.0633259            ,      378.28696 ,      336.4422  ,43.25171  , 43.924896 ,-5.8648686         ,   
 106.74945609993301    ,0.0633951            ,      378.42682 ,      340.10608 ,43.681    , 44.6416   ,-9.5287486         ,   
 106.81444890005514    ,0.0649928            ,      378.4629  ,      341.37396 ,43.065125 , 43.98935  ,-10.7966286        ,   
 106.87540460005403    ,0.0609557            ,      378.71832 ,      339.60214 ,43.7706   , 44.29541  ,-9.0248086         ,   
 106.93899490009062    ,0.0635903            ,      378.83356 ,      335.79303 ,43.18979  , 43.66031  ,-5.2156986         ,   
 107.00227780011483    ,0.0632829            ,      379.13074 ,      331.25494 ,43.30426  , 43.697906 ,-0.6776086         ,   
 107.06755249993876    ,0.0652747            ,      379.60562 ,      326.1877  ,43.58496  , 43.437256 ,4.3896314          ,   
 107.1258459999226     ,0.0582935            ,      379.99243 ,      321.972   ,43.67285  , 43.86093  ,8.6053314          ,   
 107.18790380004793    ,0.0620578            ,      380.57715 ,      320.34558 ,43.89276  , 43.84845  ,10.2317514         ,   
 107.25290989992209    ,0.0650061            ,      381.08237 ,      320.59222 ,44.215332 , 44.164642 ,9.9851114          ,   
 107.30878120008856    ,0.0558713            ,      381.48386 ,      323.50232 ,44.522705 , 44.595184 ,7.0750114          ,   
 107.3740509999916     ,0.0652698            ,      382.22266 ,      328.1119  ,44.369324 , 45.25415  ,2.4654314          ,   
 107.43215089989826    ,0.0580999            ,      382.6477  ,      332.93884 ,44.62677  , 45.045105 ,-2.3615086         ,   
 107.49441420007497    ,0.0622633            ,      383.274   ,      337.7708  ,44.068207 , 45.141205 ,-7.1934686         ,   
 107.56008039996959    ,0.0656662            ,      383.77573 ,      340.9382  ,44.44336  , 44.54077  ,-10.3608686        ,   
 107.6222737999633     ,0.0621934            ,      384.00104 ,      341.35773 ,44.52603  , 44.035248 ,-10.7803986        ,   
 107.68457140005194    ,0.0622976            ,      384.38324 ,      339.05573 ,44.249664 , 44.356842 ,-8.4783986         ,   
 107.74430750007741    ,0.059736100025475025 ,      384.52313 ,      335.03534 ,44.21402  , 44.197906 ,-4.4580086         ,   
 107.80753399990499    ,0.0632265            ,      384.73428 ,      330.31467 ,44.269043 , 44.31421  ,0.2626614          ,   
 107.87070750002749    ,0.0631735            ,      384.61118 ,      325.06302 ,44.083496 , 44.314453 ,5.5143114          ,   
 107.93614819995128    ,0.0654407            ,      384.56982 ,      321.29984 ,44.54663  , 44.15381  ,9.2774914          ,   
 107.99860140006058    ,0.0624532            ,      384.46777 ,      320.1718  ,44.525085 , 44.140778 ,10.4055314         ,   
 108.06255979998969    ,0.0639584            ,      384.39487 ,      320.97858 ,44.519043 , 44.532074 ,9.5987514          ,   
 108.12322059995495    ,0.0606608            ,      384.16193 ,      324.52136 ,44.294586 , 44.93268  ,6.0559714          ,   
 108.1830269000493     ,0.0598063            ,      384.09634 ,      329.61426 ,44.635742 , 45.431152 ,0.9630714          ,   
 108.23661869997159    ,0.053591799922287464 ,      383.609   ,      334.44287 ,44.510803 , 45.14142  ,-3.8655386         ,   
 108.29612770001404    ,0.059509             ,      383.4855  ,      338.68124 ,44.43872  , 45.025208 ,-8.1039086         ,   
 108.35458529996686    ,0.0584576            ,      383.04852 ,      341.20477 ,44.329742 , 44.269196 ,-10.6274386        ,   
 108.41871319990605    ,0.0641279            ,      382.66675 ,      341.08893 ,44.427063 , 44.068054 ,-10.5115986        ,   
 108.47933349991217    ,0.0606203            ,      382.06024 ,      338.0514  ,44.64688  , 44.45514  ,-7.4740686         ,   
 108.54136519995518    ,0.0620317            ,      381.44397 ,      333.65106 ,44.752502 , 44.013824 ,-3.0737286         ,   
 108.60600099992007    ,0.0646358            ,      381.01868 ,      329.24884 ,44.40973  , 43.97403  ,1.3284914          ,   
 108.66760420007631    ,0.061603200156241655 ,      380.50775 ,      324.2055  ,44.147614 , 44.125397 ,6.3718314          ,   
 108.73165900004096    ,0.0640548            ,      380.16034 ,      320.8872  ,43.818268 , 44.006134 ,9.6901314          ,   
 108.79361760010943    ,0.061958600068464875 ,      379.81146 ,      320.32968 ,43.66928  , 43.821045 ,10.2476514         ,   
 108.85701270005666    ,0.0633951            ,      379.2131  ,      321.6571  ,43.42993  , 44.425964 ,8.9202314          ,   
 108.91718979994766    ,0.0601771            ,      378.93588 ,      325.42294 ,43.378662 , 44.44336  ,5.1543914          ,   
 108.98142309999093    ,0.0642333            ,      378.67706 ,      330.88705 ,43.316742 , 44.291016 ,-0.3097186         ,   
 109.04205280006863    ,0.060629700077697635 ,      378.47565 ,      335.3761  ,43.282135 , 44.20288  ,-4.7987686         ,   
 109.10468339989893    ,0.0626306            ,      378.51346 ,      339.21674 ,43.671875 , 44.689423 ,-8.6394086         ,   
 109.17116850009188    ,0.0664851            ,      378.47095 ,      341.24734 ,43.121033 , 44.01538  ,-10.6700086        ,   
 109.23489520000294    ,0.0637267            ,      378.6029  ,      340.2442  ,43.740234 , 44.341705 ,-9.6668686         ,   
 109.29245959990658    ,0.0575644            ,      378.66235 ,      336.72058 ,43.789856 , 43.65161  ,-6.1432486         ,   
 109.35749089997262    ,0.0650313            ,      378.85742 ,      332.11853 ,43.261414 , 43.84442  ,-1.5411986         ,   
 109.4210709000472     ,0.06358              ,      379.38678 ,      327.47977 ,43.8815   , 44.114502 ,3.0975614          ,   
 109.48362810001709    ,0.0625572            ,      379.57666 ,      323.30234 ,43.60077  , 43.73535  ,7.2749914          ,   
 109.54268610011786    ,0.059058             ,      380.1276  ,      320.50525 ,43.737305 , 43.872284 ,10.0720814         ,   
 109.60764609999023    ,0.06496              ,      380.56125 ,      320.44592 ,43.88208  , 43.953644 ,10.1314114         ,   
 109.66646279999986    ,0.0588167            ,      381.04657 ,      322.4536  ,44.31778  , 44.770996 ,8.1237314          ,   
 109.7149734001141     ,0.0485106            ,      381.6715  ,      326.77512 ,44.4859   , 45.008057 ,3.8022114          ,   
 109.77820880012587    ,0.0632354            ,      382.26288 ,      331.7146  ,44.394684 , 44.719055 ,-1.1372686         ,   
 109.83853609999642    ,0.0603273            ,      382.32098 ,      336.65863 ,43.452484 , 44.177887 ,-6.0812986         ,   
